Method,Payoff,S0,E,r,sigma,T,N,M,Parallel,Nr_of_assets,T_overall,T_calculation,Result,Abs_Error,Error
OMP,call,100,110,0.02,0.75,1,10000,200,50,1,0.102073702,0.102058945,13.03858357,0.821416433,-0.821416433
OMP,call,100,110,0.02,0.75,1,10000,200,64,1,0.088448246,0.088435581,13.03785811,0.8221418862,-0.8221418862
OMP,call,100,110,0.02,0.75,1,10000,200,100,1,0.090992703,0.090978259,13.036822,0.823177996,-0.823177996
OMP,call,100,110,0.02,0.75,1,10000,200,125,1,0.107628283,0.107612904,13.03863205,0.821367954,-0.821367954
OMP,call,100,110,0.02,0.75,1,10000,1000,1,1,3.387253235,3.387240002,13.44583457,0.4141654272,-0.4141654272
OMP,call,100,110,0.02,0.75,1,10000,1000,5,1,0.692739586,0.69272511,13.01251357,0.847486427,-0.847486427
OMP,call,100,110,0.02,0.75,1,10000,1000,10,1,0.368607945,0.368587715,12.76579683,1.094203168,-1.094203168
OMP,call,100,110,0.02,0.75,1,10000,1000,25,1,0.36990487,0.369892774,12.76536215,1.094637846,-1.094637846
OMP,call,100,110,0.02,0.75,1,10000,1000,32,1,0.40260745,0.402592989,12.76482178,1.09517822,-1.09517822
OMP,call,100,110,0.02,0.75,1,10000,1000,50,1,0.378366144,0.378346674,11.99991483,1.860085172,-1.860085172
OMP,call,100,110,0.02,0.75,1,10000,1000,64,1,0.391690275,0.391660115,12.00021265,1.859787348,-1.859787348
OMP,call,100,110,0.02,0.75,1,10000,1000,100,1,0.384878965,0.384863382,12.94284343,0.9171565689,-0.9171565689
OMP,call,100,110,0.02,0.75,1,10000,1000,125,1,0.377859143,0.377841897,12.94331289,0.916687112,-0.916687112
OMP,call,100,110,0.02,0.75,1,25000,200,1,1,1.643065495,1.643046766,14.00768776,0.1476877558,0.1476877558
OMP,call,100,110,0.02,0.75,1,25000,200,5,1,0.391101847,0.391087754,13.52586136,0.3341386367,-0.3341386367
OMP,call,100,110,0.02,0.75,1,25000,200,10,1,0.212019832,0.212008909,13.48052997,0.3794700279,-0.3794700279
OMP,call,100,110,0.02,0.75,1,25000,200,25,1,0.104039521,0.104028481,13.47617088,0.383829121,-0.383829121
OMP,call,100,110,0.02,0.75,1,25000,200,32,1,0.10199494,0.101981044,13.47569078,0.3843092217,-0.3843092217
OMP,call,100,110,0.02,0.75,1,25000,200,50,1,0.104827442,0.104801646,13.47695838,0.383041616,-0.383041616
OMP,call,100,110,0.02,0.75,1,25000,200,64,1,0.100111009,0.100084861,13.47440281,0.3855971862,-0.3855971862
OMP,call,100,110,0.02,0.75,1,25000,200,100,1,0.108377925,0.108367794,13.47626204,0.3837379624,-0.3837379624
OMP,call,100,110,0.02,0.75,1,25000,200,125,1,0.10115266,0.101112078,13.47562335,0.3843766537,-0.3843766537
OMP,call,100,110,0.02,0.75,1,25000,1000,1,1,8.277004703,8.276995914,13.71833659,0.1416634099,-0.1416634099
OMP,call,100,110,0.02,0.75,1,25000,1000,5,1,1.77962859,1.779619441,13.41556154,0.4444384613,-0.4444384613
OMP,call,100,110,0.02,0.75,1,25000,1000,10,1,1.049696373,1.049677326,14.45780523,0.5978052341,0.5978052341
OMP,call,100,110,0.02,0.75,1,25000,1000,25,1,0.481981637,0.481954099,14.99844862,1.138448621,1.138448621
OMP,call,100,110,0.02,0.75,1,25000,1000,32,1,0.474909167,0.47489026,15.83511736,1.975117357,1.975117357
OMP,call,100,110,0.02,0.75,1,25000,1000,50,1,0.481920417,0.481911023,15.83502867,1.975028669,1.975028669
OMP,call,100,110,0.02,0.75,1,25000,1000,64,1,0.481854478,0.481835724,14.09213906,0.2321390559,0.2321390559
OMP,call,100,110,0.02,0.75,1,25000,1000,100,1,0.484938906,0.484920212,14.09184383,0.2318438334,0.2318438334
OMP,call,100,110,0.02,0.75,1,25000,1000,125,1,0.483290431,0.483278607,14.22597774,0.3659777438,0.3659777438
OMP,call,100,110,0.02,0.75,1,50000,200,1,1,3.268644532,3.268633205,13.79271895,0.06728104874,-0.06728104874
OMP,call,100,110,0.02,0.75,1,50000,200,5,1,0.675187054,0.675161344,13.9528561,0.09285609613,0.09285609613
OMP,call,100,110,0.02,0.75,1,50000,200,10,1,0.360055144,0.360033425,14.75676545,0.8967654513,0.8967654513
OMP,call,100,110,0.02,0.75,1,50000,200,25,1,0.197589862,0.197575045,13.88979446,0.02979445834,0.02979445834
OMP,call,100,110,0.02,0.75,1,50000,200,32,1,0.19096446,0.190955055,13.96000567,0.1000056735,0.1000056735
OMP,call,100,110,0.02,0.75,1,50000,200,50,1,0.162738402,0.162723062,14.1438874,0.2838874013,0.2838874013
OMP,call,100,110,0.02,0.75,1,50000,200,64,1,0.160273412,0.160261157,14.14351944,0.2835194369,0.2835194369
OMP,call,100,110,0.02,0.75,1,50000,200,100,1,0.168420463,0.168408521,14.14272706,0.282727064,0.282727064
OMP,call,100,110,0.02,0.75,1,50000,200,125,1,0.168984975,0.168974249,15.88911824,2.029118238,2.029118238
OMP,call,100,110,0.02,0.75,1,50000,1000,1,1,16.44982977,16.44982045,13.84304756,0.0169524378,-0.0169524378
OMP,call,100,110,0.02,0.75,1,50000,1000,5,1,3.424824145,3.424799899,13.60358046,0.2564195381,-0.2564195381
OMP,call,100,110,0.02,0.75,1,50000,1000,10,1,1.760347961,1.760328586,13.93576965,0.07576964665,0.07576964665
OMP,call,100,110,0.02,0.75,1,50000,1000,25,1,0.949370874,0.949351585,13.50748604,0.3525139636,-0.3525139636
OMP,call,100,110,0.02,0.75,1,50000,1000,32,1,0.923958276,0.923949171,13.2322718,0.6277282027,-0.6277282027
OMP,call,100,110,0.02,0.75,1,50000,1000,50,1,0.842259647,0.842233017,13.58561692,0.2743830827,-0.2743830827
OMP,call,100,110,0.02,0.75,1,50000,1000,64,1,0.768232647,0.768220998,14.77415733,0.9141573261,0.9141573261
OMP,call,100,110,0.02,0.75,1,50000,1000,100,1,0.794542657,0.794522945,14.96755727,1.107557273,1.107557273
OMP,call,100,110,0.02,0.75,1,50000,1000,125,1,0.757233204,0.757223527,13.74278896,0.117211044,-0.117211044
OMP,call,100,110,0.02,0.75,1,75000,200,1,1,4.730348414,4.730338766,13.72188072,0.1381192808,-0.1381192808
OMP,call,100,110,0.02,0.75,1,75000,200,5,1,1.018699492,1.018673915,13.6368191,0.2231808953,-0.2231808953
OMP,call,100,110,0.02,0.75,1,75000,200,10,1,0.549756218,0.549746418,13.66038401,0.1996159938,-0.1996159938
OMP,call,100,110,0.02,0.75,1,75000,200,25,1,0.292765449,0.29274671,14.1120748,0.2520747964,0.2520747964
OMP,call,100,110,0.02,0.75,1,75000,200,32,1,0.279613895,0.279604997,14.06469569,0.2046956908,0.2046956908
OMP,call,100,110,0.02,0.75,1,75000,200,50,1,0.261257234,0.261243039,14.22705889,0.3670588915,0.3670588915
OMP,call,100,110,0.02,0.75,1,75000,200,64,1,0.238183519,0.238166346,12.81289101,1.047108992,-1.047108992
OMP,call,100,110,0.02,0.75,1,75000,200,100,1,0.219193668,0.219179128,12.64166223,1.218337774,-1.218337774
OMP,call,100,110,0.02,0.75,1,75000,200,125,1,0.212643744,0.212630369,12.64087465,1.21912535,-1.21912535
OMP,call,100,110,0.02,0.75,1,75000,1000,1,1,24.29428382,24.29426619,13.80624679,0.05375321265,-0.05375321265
OMP,call,100,110,0.02,0.75,1,75000,1000,5,1,5.15493833,5.154924584,13.89172257,0.03172256839,0.03172256839
OMP,call,100,110,0.02,0.75,1,75000,1000,10,1,2.775065626,2.775046822,14.17361001,0.313610015,0.313610015
OMP,call,100,110,0.02,0.75,1,75000,1000,25,1,1.377165757,1.377146097,13.00041504,0.8595849606,-0.8595849606
OMP,call,100,110,0.02,0.75,1,75000,1000,32,1,1.153224567,1.153215613,14.29250786,0.4325078576,0.4325078576
OMP,call,100,110,0.02,0.75,1,75000,1000,50,1,1.165574454,1.165555945,14.33530195,0.4753019528,0.4753019528
OMP,call,100,110,0.02,0.75,1,75000,1000,64,1,0.986151218,0.986141572,13.59913713,0.2608628697,-0.2608628697
OMP,call,100,110,0.02,0.75,1,75000,1000,100,1,1.038536536,1.038519467,11.07767672,2.78232328,-2.78232328
OMP,call,100,110,0.02,0.75,1,75000,1000,125,1,1.067775021,1.067761179,13.5751154,0.2848846014,-0.2848846014
OMP,call,100,110,0.02,0.75,1,100000,200,1,1,6.532893467,6.532879165,13.80056393,0.05943607201,-0.05943607201
OMP,call,100,110,0.02,0.75,1,100000,200,5,1,1.395454012,1.395435096,13.72470808,0.1352919167,-0.1352919167
OMP,call,100,110,0.02,0.75,1,100000,200,10,1,0.715776538,0.715752273,13.81990525,0.04009475052,-0.04009475052
OMP,call,100,110,0.02,0.75,1,100000,200,25,1,0.347669362,0.347655075,12.98907974,0.8709202559,-0.8709202559
OMP,call,100,110,0.02,0.75,1,100000,200,32,1,0.299141313,0.299125587,14.82150383,0.9615038313,0.9615038313
OMP,call,100,110,0.02,0.75,1,100000,200,50,1,0.294944523,0.294919394,14.7075562,0.8475562026,0.8475562026
OMP,call,100,110,0.02,0.75,1,100000,200,64,1,0.309928259,0.30990366,14.53935118,0.6793511784,0.6793511784
OMP,call,100,110,0.02,0.75,1,100000,200,100,1,0.297698512,0.297688369,14.1086001,0.2486000955,0.2486000955
OMP,call,100,110,0.02,0.75,1,100000,200,125,1,0.301346721,0.301336875,14.23409377,0.3740937736,0.3740937736
OMP,call,100,110,0.02,0.75,1,100000,1000,1,1,33.11048489,33.11047422,13.86515971,0.005159708767,0.005159708767
OMP,call,100,110,0.02,0.75,1,100000,1000,5,1,6.952593351,6.952572706,13.67304563,0.1869543695,-0.1869543695
OMP,call,100,110,0.02,0.75,1,100000,1000,10,1,3.517150551,3.517130286,13.59399217,0.266007827,-0.266007827
OMP,call,100,110,0.02,0.75,1,100000,1000,25,1,1.779387323,1.77937306,13.71859274,0.1414072567,-0.1414072567
OMP,call,100,110,0.02,0.75,1,100000,1000,32,1,1.497641652,1.497626642,14.4506981,0.5906981026,0.5906981026
OMP,call,100,110,0.02,0.75,1,100000,1000,50,1,1.477224108,1.477205349,13.30820543,0.5517945681,-0.5517945681
OMP,call,100,110,0.02,0.75,1,100000,1000,64,1,1.455310307,1.455289513,14.17490084,0.3149008364,0.3149008364
OMP,call,100,110,0.02,0.75,1,100000,1000,100,1,1.380449924,1.380441587,15.00620142,1.146201421,1.146201421
OMP,call,100,110,0.02,0.75,1,100000,1000,125,1,1.404240156,1.40422212,14.97144158,1.111441581,1.111441581
OMP,call,100,110,0.02,0.75,1,250000,200,1,1,16.49494173,16.49492341,13.74221039,0.1177896142,-0.1177896142
OMP,call,100,110,0.02,0.75,1,250000,200,5,1,3.422628129,3.422612729,13.86315332,0.003153320686,0.003153320686
OMP,call,100,110,0.02,0.75,1,250000,200,10,1,1.753503082,1.753483684,13.24629534,0.6137046642,-0.6137046642
OMP,call,100,110,0.02,0.75,1,250000,200,25,1,0.7888973,0.788888265,13.57907202,0.2809279774,-0.2809279774
OMP,call,100,110,0.02,0.75,1,250000,200,32,1,0.714441152,0.714425543,13.7263796,0.1336204022,-0.1336204022
OMP,call,100,110,0.02,0.75,1,250000,200,50,1,0.715645722,0.715626356,13.66491063,0.1950893717,-0.1950893717
OMP,call,100,110,0.02,0.75,1,250000,200,64,1,0.708288006,0.708270922,13.95900748,0.09900748311,0.09900748311
OMP,call,100,110,0.02,0.75,1,250000,200,100,1,0.692885299,0.692873533,13.75706707,0.1029329321,-0.1029329321
OMP,call,100,110,0.02,0.75,1,250000,200,125,1,0.657666981,0.65764825,13.42205544,0.4379445587,-0.4379445587
OMP,call,100,110,0.02,0.75,1,250000,1000,1,1,83.19426634,83.19422186,13.82832633,0.0316736664,-0.0316736664
OMP,call,100,110,0.02,0.75,1,250000,1000,5,1,16.99903452,16.99901635,13.94551497,0.08551496674,0.08551496674
OMP,call,100,110,0.02,0.75,1,250000,1000,10,1,8.650867222,8.650839756,13.76146966,0.0985303374,-0.0985303374
OMP,call,100,110,0.02,0.75,1,250000,1000,25,1,4.02176941,4.021753846,13.85810856,0.001891436381,-0.001891436381
OMP,call,100,110,0.02,0.75,1,250000,1000,32,1,3.305056901,3.30503278,13.54799864,0.3120013572,-0.3120013572
OMP,call,100,110,0.02,0.75,1,250000,1000,50,1,3.437944205,3.437935052,13.63394534,0.2260546553,-0.2260546553
OMP,call,100,110,0.02,0.75,1,250000,1000,64,1,3.746681164,3.746668485,13.6313205,0.228679496,-0.228679496
OMP,call,100,110,0.02,0.75,1,250000,1000,100,1,3.444319649,3.444308031,13.33973595,0.5202640521,-0.5202640521
OMP,call,100,110,0.02,0.75,1,250000,1000,125,1,3.572292759,3.572272428,14.09965771,0.2396577126,0.2396577126
OMP,call,100,110,0.02,0.75,1,500000,200,1,1,33.39614751,33.39613372,13.68135056,0.1786494366,-0.1786494366
OMP,call,100,110,0.02,0.75,1,500000,200,5,1,6.841168448,6.841140987,13.83985562,0.02014437502,-0.02014437502
OMP,call,100,110,0.02,0.75,1,500000,200,10,1,3.443496804,3.443484217,13.49551772,0.3644822762,-0.3644822762
OMP,call,100,110,0.02,0.75,1,500000,200,25,1,1.52996811,1.529943179,14.03168776,0.1716877562,0.1716877562
OMP,call,100,110,0.02,0.75,1,500000,200,32,1,1.26192963,1.261915111,13.1903371,0.6696629049,-0.6696629049
OMP,call,100,110,0.02,0.75,1,500000,200,50,1,1.196820905,1.196796067,13.32733751,0.5326624922,-0.5326624922
OMP,call,100,110,0.02,0.75,1,500000,200,64,1,1.232425886,1.232406274,13.19717522,0.6628247823,-0.6628247823
OMP,call,100,110,0.02,0.75,1,500000,200,100,1,1.306469482,1.306457138,13.99596602,0.1359660162,0.1359660162
OMP,call,100,110,0.02,0.75,1,500000,200,125,1,1.270977398,1.270968279,13.97025536,0.1102553565,0.1102553565
OMP,call,100,110,0.02,0.75,1,500000,1000,1,1,167.4712635,167.4712545,13.72433778,0.1356622153,-0.1356622153
OMP,call,100,110,0.02,0.75,1,500000,1000,5,1,34.26083567,34.26081831,13.66144708,0.1985529158,-0.1985529158
OMP,call,100,110,0.02,0.75,1,500000,1000,10,1,17.06283817,17.06282135,13.61922433,0.2407756722,-0.2407756722
OMP,call,100,110,0.02,0.75,1,500000,1000,25,1,7.825123995,7.825047774,13.99970131,0.1397013083,0.1397013083
OMP,call,100,110,0.02,0.75,1,500000,1000,32,1,6.97661121,6.976593027,13.64678315,0.213216853,-0.213216853
OMP,call,100,110,0.02,0.75,1,500000,1000,50,1,6.853813474,6.853781339,13.98245864,0.1224586364,0.1224586364
OMP,call,100,110,0.02,0.75,1,500000,1000,64,1,6.747366131,6.747345013,13.7815286,0.0784713969,-0.0784713969
OMP,call,100,110,0.02,0.75,1,500000,1000,100,1,6.786265146,6.786254713,13.89519463,0.03519463203,0.03519463203
OMP,call,100,110,0.02,0.75,1,500000,1000,125,1,7.160075764,7.160057608,13.39713819,0.4628618064,-0.4628618064
OMP,call,100,110,0.02,0.75,1,750000,200,1,1,50.07975939,50.07974761,13.66218983,0.1978101717,-0.1978101717
OMP,call,100,110,0.02,0.75,1,750000,200,5,1,10.19761221,10.19759251,13.68043439,0.179565608,-0.179565608
OMP,call,100,110,0.02,0.75,1,750000,200,10,1,5.206516959,5.206503564,13.72606049,0.1339395073,-0.1339395073
OMP,call,100,110,0.02,0.75,1,750000,200,25,1,2.321607088,2.321582854,13.47001042,0.3899895774,-0.3899895774
OMP,call,100,110,0.02,0.75,1,750000,200,32,1,2.04521541,2.045201281,13.62721872,0.2327812776,-0.2327812776
OMP,call,100,110,0.02,0.75,1,750000,200,50,1,1.998693607,1.998675487,13.51465743,0.3453425651,-0.3453425651
OMP,call,100,110,0.02,0.75,1,750000,200,64,1,1.977139449,1.977114096,13.83037505,0.02962494643,-0.02962494643
OMP,call,100,110,0.02,0.75,1,750000,200,100,1,2.013544365,2.013528528,13.64149345,0.2185065524,-0.2185065524
OMP,call,100,110,0.02,0.75,1,750000,200,125,1,2.169773241,2.169756598,13.42311368,0.4368863155,-0.4368863155
OMP,call,100,110,0.02,0.75,1,750000,1000,1,1,248.7212594,248.7212407,13.72826105,0.1317389484,-0.1317389484
OMP,call,100,110,0.02,0.75,1,750000,1000,5,1,50.72013855,50.72012102,13.53604726,0.3239527392,-0.3239527392
OMP,call,100,110,0.02,0.75,1,750000,1000,10,1,25.55796828,25.55795356,13.77004276,0.08995724042,-0.08995724042
OMP,call,100,110,0.02,0.75,1,750000,1000,25,1,11.04207525,11.04205529,13.82644935,0.03355065219,-0.03355065219
OMP,call,100,110,0.02,0.75,1,750000,1000,32,1,8.494553762,8.494524015,13.82728814,0.03271185801,-0.03271185801
OMP,call,100,110,0.02,0.75,1,750000,1000,50,1,8.481396357,8.481318597,13.61060443,0.2493955704,-0.2493955704
OMP,call,100,110,0.02,0.75,1,750000,1000,64,1,8.980840971,8.980828474,13.92813508,0.06813507878,0.06813507878
OMP,call,100,110,0.02,0.75,1,750000,1000,100,1,8.792876832,8.792844673,13.72899606,0.1310039385,-0.1310039385
OMP,call,100,110,0.02,0.75,1,750000,1000,125,1,8.53143506,8.531417115,13.57043819,0.289561805,-0.289561805
OMP,call,100,110,0.02,0.75,1,1000000,200,1,1,66.6900081,66.68998781,13.68040156,0.1795984413,-0.1795984413
OMP,call,100,110,0.02,0.75,1,1000000,200,5,1,13.70522242,13.70519772,13.75554575,0.1044542543,-0.1044542543
OMP,call,100,110,0.02,0.75,1,1000000,200,10,1,6.95963816,6.959623931,13.41133209,0.4486679117,-0.4486679117
OMP,call,100,110,0.02,0.75,1,1000000,200,25,1,2.851148105,2.851129499,13.44949574,0.410504264,-0.410504264
OMP,call,100,110,0.02,0.75,1,1000000,200,32,1,2.481618392,2.481607472,13.35421387,0.505786127,-0.505786127
OMP,call,100,110,0.02,0.75,1,1000000,200,50,1,2.435018707,2.435005352,13.80462062,0.05537937518,-0.05537937518
OMP,call,100,110,0.02,0.75,1,1000000,200,64,1,2.446975857,2.446954965,13.3393587,0.5206413048,-0.5206413048
OMP,call,100,110,0.02,0.75,1,1000000,200,100,1,2.479217701,2.479200487,13.69896296,0.1610370367,-0.1610370367
OMP,call,100,110,0.02,0.75,1,1000000,200,125,1,2.505836039,2.505822959,13.67513694,0.1848630645,-0.1848630645
OMP,call,100,110,0.02,0.75,1,1000000,1000,1,1,334.6026029,334.6025914,13.73279514,0.1272048596,-0.1272048596
OMP,call,100,110,0.02,0.75,1,1000000,1000,5,1,67.799204,67.79918457,13.68506305,0.1749369505,-0.1749369505
OMP,call,100,110,0.02,0.75,1,1000000,1000,10,1,34.0444434,34.04442396,13.68138385,0.1786161549,-0.1786161549
OMP,call,100,110,0.02,0.75,1,1000000,1000,25,1,14.54678998,14.54677872,13.86768583,0.007685829158,0.007685829158
OMP,call,100,110,0.02,0.75,1,1000000,1000,32,1,12.38698205,12.38696095,13.6296791,0.2303209032,-0.2303209032
OMP,call,100,110,0.02,0.75,1,1000000,1000,50,1,12.26629815,12.2662861,13.40712893,0.4528710694,-0.4528710694
OMP,call,100,110,0.02,0.75,1,1000000,1000,64,1,12.41437864,12.41436231,13.48981737,0.3701826323,-0.3701826323
OMP,call,100,110,0.02,0.75,1,1000000,1000,100,1,12.55520135,12.55518479,13.71940404,0.1405959628,-0.1405959628
OMP,call,100,110,0.02,0.75,1,1000000,1000,125,1,11.79715888,11.79714287,13.58737337,0.2726266343,-0.2726266343
MPI,call,100,110,0.02,0.75,1,10000,200,1,1,0.795214945,0.666365047,13.72528186,0.1347181378,-0.1347181378
MPI,call,100,110,0.02,0.75,1,10000,200,5,1,0.29575668,0.145169676,13.84888385,0.0111161481,-0.0111161481
MPI,call,100,110,0.02,0.75,1,10000,200,10,1,0.228894226,0.072284154,13.28150912,0.5784908833,-0.5784908833
MPI,call,100,110,0.02,0.75,1,10000,200,25,1,0.26465319,0.040104724,13.2047544,0.6552455963,-0.6552455963
MPI,call,100,110,0.02,0.75,1,10000,200,32,1,0.320345983,0.031931688,13.94251781,0.08251781222,0.08251781222
MPI,call,100,110,0.02,0.75,1,10000,200,50,1,0.517359999,0.018837513,13.72005904,0.1399409637,-0.1399409637
MPI,call,100,110,0.02,0.75,1,10000,200,64,1,0.643471261,0.042338209,13.72384924,0.1361507641,-0.1361507641
MPI,call,100,110,0.02,0.75,1,10000,200,100,1,1.005052912,0.041274268,13.63951864,0.2204813624,-0.2204813624
MPI,call,100,110,0.02,0.75,1,10000,200,125,1,1.335267078,0.04475855,14.17900849,0.3190084949,0.3190084949
MPI,call,100,110,0.02,0.75,1,10000,1000,1,1,3.541204428,3.416203369,14.12532751,0.2653275081,0.2653275081
MPI,call,100,110,0.02,0.75,1,10000,1000,5,1,0.854550279,0.711244096,13.96727285,0.1072728489,0.1072728489
MPI,call,100,110,0.02,0.75,1,10000,1000,10,1,0.53267462,0.361465772,13.41615358,0.4438464172,-0.4438464172
MPI,call,100,110,0.02,0.75,1,10000,1000,25,1,0.433374577,0.195028396,14.30401028,0.4440102812,0.4440102812
MPI,call,100,110,0.02,0.75,1,10000,1000,32,1,0.427237293,0.153654993,14.05272454,0.1927245445,0.1927245445
MPI,call,100,110,0.02,0.75,1,10000,1000,50,1,0.604831271,0.19696247,14.31516878,0.4551687752,0.4551687752
MPI,call,100,110,0.02,0.75,1,10000,1000,64,1,0.711219937,0.167604903,13.62337594,0.2366240584,-0.2366240584
MPI,call,100,110,0.02,0.75,1,10000,1000,100,1,1.058510002,0.156592334,13.66665819,0.1933418061,-0.1933418061
MPI,call,100,110,0.02,0.75,1,10000,1000,125,1,1.438096368,0.192806983,14.05714581,0.1971458054,0.1971458054
MPI,call,100,110,0.02,0.75,1,25000,200,1,1,1.793873602,1.673640945,13.29253101,0.5674689906,-0.5674689906
MPI,call,100,110,0.02,0.75,1,25000,200,5,1,0.520285086,0.374892075,13.64197848,0.2180215194,-0.2180215194
MPI,call,100,110,0.02,0.75,1,25000,200,10,1,0.338608115,0.172788059,14.04301831,0.1830183104,0.1830183104
MPI,call,100,110,0.02,0.75,1,25000,200,25,1,0.328697506,0.099393541,13.80732695,0.05267304818,-0.05267304818
MPI,call,100,110,0.02,0.75,1,25000,200,32,1,0.347764557,0.078441611,13.86128209,0.001282091181,0.001282091181
MPI,call,100,110,0.02,0.75,1,25000,200,50,1,0.510711147,0.087070973,14.01711583,0.1571158258,0.1571158258
MPI,call,100,110,0.02,0.75,1,25000,200,64,1,0.584835577,0.079168249,13.51561231,0.3443876923,-0.3443876923
MPI,call,100,110,0.02,0.75,1,25000,200,100,1,0.994839698,0.057584282,14.28959233,0.4295923344,0.4295923344
MPI,call,100,110,0.02,0.75,1,25000,200,125,1,1.336308256,0.102155236,13.71429731,0.1457026868,-0.1457026868
MPI,call,100,110,0.02,0.75,1,25000,1000,1,1,8.491164403,8.370483758,14.18956947,0.3295694687,0.3295694687
MPI,call,100,110,0.02,0.75,1,25000,1000,5,1,1.955115151,1.81029385,13.63929135,0.2207086547,-0.2207086547
MPI,call,100,110,0.02,0.75,1,25000,1000,10,1,1.054231271,0.891921619,13.74878706,0.1112129358,-0.1112129358
MPI,call,100,110,0.02,0.75,1,25000,1000,25,1,0.707703112,0.472272674,13.57907766,0.2809223355,-0.2809223355
MPI,call,100,110,0.02,0.75,1,25000,1000,32,1,0.664404416,0.385661447,13.89486881,0.03486880973,0.03486880973
MPI,call,100,110,0.02,0.75,1,25000,1000,50,1,0.86664765,0.443200524,13.45662763,0.4033723733,-0.4033723733
MPI,call,100,110,0.02,0.75,1,25000,1000,64,1,0.978762135,0.469365361,13.88280407,0.02280406997,0.02280406997
MPI,call,100,110,0.02,0.75,1,25000,1000,100,1,1.324203365,0.426734455,13.66217802,0.1978219791,-0.1978219791
MPI,call,100,110,0.02,0.75,1,25000,1000,125,1,1.682040191,0.419782752,13.46180918,0.3981908167,-0.3981908167
MPI,call,100,110,0.02,0.75,1,50000,200,1,1,3.596368919,3.47394712,13.69064659,0.1693534135,-0.1693534135
MPI,call,100,110,0.02,0.75,1,50000,200,5,1,0.845033746,0.702047907,13.44780843,0.4121915672,-0.4121915672
MPI,call,100,110,0.02,0.75,1,50000,200,10,1,0.52429155,0.368544995,13.73568863,0.1243113733,-0.1243113733
MPI,call,100,110,0.02,0.75,1,50000,200,25,1,0.416619746,0.199710599,13.66598101,0.1940189872,-0.1940189872
MPI,call,100,110,0.02,0.75,1,50000,200,32,1,0.417988682,0.156753806,13.82439333,0.03560667208,-0.03560667208
MPI,call,100,110,0.02,0.75,1,50000,200,50,1,0.622133069,0.217988677,13.70646779,0.1535322147,-0.1535322147
MPI,call,100,110,0.02,0.75,1,50000,200,64,1,0.670797896,0.143516031,13.75605332,0.1039466817,-0.1039466817
